transcript_id	gene_id	gene_name
NM_001177974	Irak1	Irak1
NM_001177975	Irak1	Irak1
NM_001177973	Irak1	Irak1
NM_008363	Irak1	Irak1
NR_039594	Mir5132	Mir5132
NR_030758	Mir718	Mir718
NM_001081979	Mecp2	Mecp2
NM_010788	Mecp2	Mecp2
NM_008106	Opn1mw	Opn1mw
NM_001126488	Tex28	Tex28
NM_031379	Tktl1	Tktl1
NM_001290421	Flna	Flna
NM_010227	Flna	Flna
NM_007927	Emd	Emd
NM_052835	Rpl10	Rpl10
NR_002899	Snora70	Snora70
NM_001172154	Dnase1l1	Dnase1l1
NM_027109	Dnase1l1	Dnase1l1
NR_106059	Mir7091	Mir7091
NM_001242616	Taz	Taz
NM_001242615	Taz	Taz
NM_001173547	Taz	Taz
NM_181516	Taz	Taz
NM_001290738	Taz	Taz
NM_018794	Atp6ap1	Atp6ap1
NM_010273	Gdi1	Gdi1
NM_138607	Fam50a	Fam50a
NR_106060	Mir7092	Mir7092
NM_008883	Plxna3	Plxna3
NM_025410	Lage3	Lage3
NM_145405	Ubl4a	Ubl4a
NR_045779	Ubl4a	Ubl4a
NR_103489	SlcUbl4a	SlcUbl4a
NM_001278271	SlcUbl4a	SlcUbl4a
NM_001278272	SlcUbl4a	SlcUbl4a
NM_145406	Slc10a3	Slc10a3
NM_001256104	Slc10a3	Slc10a3
NM_025473	Fam3a	Fam3a
NM_001161424	Ikbkg	Ikbkg
NM_001161423	Ikbkg	Ikbkg
NM_008062	G6pdx	G6pdx
NM_001161421	Ikbkg	Ikbkg
NM_001136067	Ikbkg	Ikbkg
NM_001161422	Ikbkg	Ikbkg
NM_178590	Ikbkg	Ikbkg
NM_010547	Ikbkg	Ikbkg
NM_001099305	Gm6880	Gm6880
NM_146398	Olfr1325	Olfr1325
NM_001099302	Gm5640	Gm5640
NM_001099306	Gm6890	Gm6890
NM_001081670	Gm5936	Gm5936
NM_001251890	Gm38425	Gm38425
NM_181584	Gab3	Gab3
NM_001030307	Dkc1	Dkc1
NM_008621	Mpp1	Mpp1
NM_001033786	Smim9	Smim9
NM_001161373	F8	F8
NM_001161374	F8	F8
NM_007977	F8	F8
NM_026126	Fundc2	Fundc2
NM_001294277	Cmc4	Cmc4
NM_010839	Cmc4	Cmc4
NM_001039373	Mtcp1	Mtcp1
NM_145956	Brcc3	Brcc3
NM_001166457	Brcc3	Brcc3
NM_001166459	Brcc3	Brcc3
NM_011692	Vbp1	Vbp1
NM_175122	Rab39b	Rab39b
NR_029443	4933407K13Rik	4933407K13Rik
NM_001166454	Pls3	Pls3
NM_001166453	Pls3	Pls3
NM_145629	Pls3	Pls3
NM_001013760	Cldn34b3	Cldn34b3
NM_001033799	Cldn34b4	Cldn34b4
NM_001201395	Cldn34d	Cldn34d
NR_035475	Mir669m-2	Mir669m-2
NM_020601	Tbl1x	Tbl1x
NM_001101585	Cldn34-ps	Cldn34-ps
NM_016979	Prkx	Prkx
NM_017471	Pbsn	Pbsn
NM_001085544	Gm14744	Gm14744
NM_027768	5430402E10Rik	5430402E10Rik
NM_008754	Obp1a	Obp1a
NM_001085534	Gm5938	Gm5938
NM_001126321	Gm14743	Gm14743
NM_001177966	4930480E11Rik	4930480E11Rik
NM_027322	Prrg1	Prrg1
NM_001164275	Prrg1	Prrg1
NM_001289683	Prrg1	Prrg1
NM_001164739	Fam47c	Fam47c
NM_001099310	Gm8787	Gm8787
NM_001099307	Gm7173	Gm7173
NM_001113734	Mageb16	Mageb16
NM_028025	Mageb16	Mageb16
NM_138751	Tmem47	Tmem47
NM_173435	4930595M18Rik	4930595M18Rik
NM_007868	Dmd	Dmd
NM_021898	Tsga8	Tsga8
NM_028046	1600014K23Rik	1600014K23Rik
NM_025729	Tab3	Tab3
NM_212444	Gyk	Gyk
NM_008194	Gyk	Gyk
NM_001294140	Gyk	Gyk
NM_001294138	Gyk	Gyk
NM_001163539	5430427O19Rik	5430427O19Rik
NM_028554	Samt3	Samt3
NM_007430	Nr0b1	Nr0b1
NM_001033492	Mageb4	Mageb4
NR_036689	Gm41	Gm41
NM_001160403	Il1rapl1	Il1rapl1
NR_037313	Mir1906-2	Mir1906-2
NR_035440_1	Mir1906-1	Mir1906-1
NM_008821	Pet2	Pet2
NM_001085511	4932429P05Rik	4932429P05Rik
NM_001033880	4930415L06Rik	4930415L06Rik
NM_001101450	Gm44	Gm44
NR_126535	LOC101055749	LOC101055749
NM_010759	Mageb1	Mageb1
NM_031171_1	Mageb2	Mageb2
NM_001114678_1	Gm5072	Gm5072
NM_001114678	Gm5072	Gm5072
NR_126536	1700084M14Rik	1700084M14Rik
NM_001205268	Gm14781	Gm14781
NM_028847	Mageb5	Mageb5
NM_001256004	Gm5071	Gm5071
NM_031171	Mageb2	Mageb2
NM_010759_1	Mageb1	Mageb1
NM_173783	Mageb18	Mageb18
NM_001034103	Gm5941	Gm5941
NR_105038	BC061195	BC061195
NR_103799	1700003E24Rik	1700003E24Rik
NR_105038_1	BC061195	BC061195
NR_103799_1	1700003E24Rik	1700003E24Rik
NM_001305940	Arx	Arx
NM_007492	Arx	Arx
NM_008892	Pola1	Pola1
NM_177546	Pcyt1b	Pcyt1b
NM_211138	Pcyt1b	Pcyt1b
NM_145630	Pdk3	Pdk3
NR_028320	AU015836	AU015836
NM_011768	Zfx	Zfx
NM_001044386	Zfx	Zfx
NM_012010	Eif2s3x	Eif2s3x
NM_001039059	Klhl15	Klhl15
NM_153165	Klhl15	Klhl15
NM_001039060	Klhl15	Klhl15
NM_001039061	Klhl15	Klhl15
NR_106133	Mir7673	Mir7673
NM_026673	Apoo	Apoo
NR_004438	Apoo-ps	Apoo-ps
NM_001199338	Apoo	Apoo
NM_001199339	Apoo	Apoo
NM_001199337	Apoo	Apoo
NR_045323	Gm14827	Gm14827
NM_019791	Maged1	Maged1
NM_008179	Gspt2	Gspt2
NM_001081473	Zxdb	Zxdb
NR_003292	Zxda	Zxda
NM_178753	Spin4	Spin4
NM_001290385	Arhgef9	Arhgef9
NM_001290384	Arhgef9	Arhgef9
NM_001033329	Arhgef9	Arhgef9
NM_175179	Amer1	Amer1
NM_080858	Asb12	Asb12
NM_001289697	Zc4h2	Zc4h2
NM_001289696	Zc4h2	Zc4h2
NM_001003916	Zc4h2	Zc4h2
NM_001034907	Zc3h12b	Zc3h12b
NM_029590	1700010D01Rik	1700010D01Rik
NM_152822	Las1l	Las1l
NM_010833	Msn	Msn
NR_030718	F630028O10Rik	F630028O10Rik
NR_029801	Mir223	Mir223
NM_177789	Vsig4	Vsig4
NM_172931	Hsf3	Hsf3
NM_001159628	Heph	Heph
NM_010417	Heph	Heph
NM_001159627	Heph	Heph
NM_181273	Heph	Heph
NM_029536	Gpr165	Gpr165
NM_001033361	Pgr15l	Pgr15l
NM_175540	Eda2r	Eda2r
NM_001161432	Eda2r	Eda2r
NM_001161433	Eda2r	Eda2r
NM_013476	Ar	Ar
NM_052976	Ophn1	Ophn1
NM_207633	Yipf6	Yipf6
NM_199018	Stard8	Stard8
NM_010110	Efnb1	Efnb1
NR_033544	Gm14812	Gm14812
NM_008853	Pja1	Pja1
NM_001290556	Pja1	Pja1
NM_001083110	Pja1	Pja1
NM_001290555	Pja1	Pja1
NM_001081283	Tmem28	Tmem28
NM_001177942	Eda	Eda
NM_001177941	Eda	Eda
NM_001177940	Eda	Eda
NM_001177944	Eda	Eda
NM_001177937	Eda	Eda
NM_001177938	Eda	Eda
NM_001177939	Eda	Eda
NM_010099	Eda	Eda
NM_001177943	Eda	Eda
NR_030525	Mir676	Mir676
NM_177746	Awat2	Awat2
NM_001290395	Awat2	Awat2
NM_001163191	Otud6a	Otud6a
NM_008784	Igbp1	Igbp1
NM_001114084	Dgat2l6	Dgat2l6
NM_001081136	Awat1	Awat1
NM_020621	P2ry4	P2ry4
NM_133205	Arr3	Arr3
NM_028303	Pdzd11	Pdzd11
NM_008446	Kif4	Kif4
NM_023608	Gdpd2	Gdpd2
NM_001305941	Gdpd2	Gdpd2
NM_016747	Dlg3	Dlg3
NM_001290402	Dlg3	Dlg3
NM_001177778	Dlg3	Dlg3
NM_001177779	Dlg3	Dlg3
NM_001177780	Dlg3	Dlg3
NM_031384	Tex11	Tex11
NM_001167997	Tex11	Tex11
NM_001301840	Slc7a3	Slc7a3
NM_007515	Slc7a3	Slc7a3
NM_001110311	Snx12	Snx12
NM_018875	Snx12	Snx12
NM_001110310	Snx12	Snx12
NM_018789	Foxo4	Foxo4
NM_001033362	Gm614	Gm614
NM_001308535	Il2rg	Il2rg
NM_013563	Il2rg	Il2rg
NM_021521	Med12	Med12
NM_172932	Nlgn3	Nlgn3
NM_001302496	Gjb1	Gjb1
NM_008124	Gjb1	Gjb1
NM_001302498	Gjb1	Gjb1
NM_001302497	Gjb1	Gjb1
NM_019831	Zmym3	Zmym3
NM_001177985	Zmym3	Zmym3
NM_001177988	Zmym3	Zmym3
NM_001177986	Zmym3	Zmym3
NM_001177987	Zmym3	Zmym3
NM_023144	Nono	Nono
NM_001252518	Nono	Nono
NM_013712	Itgb1bp2	Itgb1bp2
NM_001290729	Taf1	Taf1
NM_139144	Ogt	Ogt
NM_001290535	Ogt	Ogt
NM_009910	Cxcr3	Cxcr3
NM_001163610	Nhsl2	Nhsl2
NM_001278534	Rgag4	Rgag4
NM_027181	Pin4	Pin4
NM_146235	Ercc6l	Ercc6l
NM_009094	Rps4x	Rps4x
NM_001276474	Cited1	Cited1
NM_001276473	Cited1	Cited1
NM_007709	Cited1	Cited1
NM_001276466	Cited1	Cited1
NR_040285	Gm14858	Gm14858
NM_027382	Hdac8	Hdac8
NM_173021	Phka1	Phka1
NM_008832	Phka1	Phka1
NM_001177365	Gm9112	Gm9112
NM_001039116	Dmrtc1b	Dmrtc1b
NR_027707	Gm5166	Gm5166
NM_001142691	Dmrtc1c1	Dmrtc1c1
NM_001142690_1	Dmrtc1c2	Dmrtc1c2
NM_001142690	Dmrtc1c2	Dmrtc1c2
NM_001142691_1	Dmrtc1c1	Dmrtc1c1
NM_028496	1700031F05Rik	1700031F05Rik
NM_001038616	Dmrtc1a	Dmrtc1a
NM_029378	Dmrtc1a	Dmrtc1a
NM_027591	Dmrtc1a	Dmrtc1a
NR_073044	1700011M02Rik	1700011M02Rik
NR_045422	1700018G05Rik	1700018G05Rik
NR_026596	Gm5126	Gm5126
NM_008671	Nap1l2	Nap1l2
NM_029170	4930519F16Rik	4930519F16Rik
NM_007674	Cdx4	Cdx4
NM_009767	Chic1	Chic1
NM_009440	Tsx	Tsx
NR_002844	Tsix	Tsix
NR_001570	Xist	Xist
NR_001463	Xist	Xist
NR_015508	Jpx	Jpx
NR_033398	Gm9159	Gm9159
NR_028381	Ftx	Ftx
NR_028380	Ftx	Ftx
NR_030558	Mir421	Mir421
NR_030418	Mir374b	Mir374b
NR_037298	Mir374c	Mir374c
NM_029158	Zcchc13	Zcchc13
NM_009197	Slc16a2	Slc16a2
NM_011276	Rlim	Rlim
NM_001077354	C77370	C77370
NR_030430	Mir672	Mir672
NM_009592	Abcb7	Abcb7
NM_001081189	Uprt	Uprt
NM_175358	Zdhhc15	Zdhhc15
NR_045453	1700121L16Rik	1700121L16Rik
NM_053206	Magee2	Magee2
NR_015467	5530601H04Rik	5530601H04Rik
NM_026312	Pbdc1	Pbdc1
NM_001281871	Pbdc1	Pbdc1
NM_053201	Magee1	Magee1
NR_002167	E530001F21Rik	E530001F21Rik
NR_029910	Mir384	Mir384
NR_015552	5330434G04Rik	5330434G04Rik
NM_173436	Cypt2	Cypt2
NM_030614	Fgf16	Fgf16
NM_009530	Atrx	Atrx
NM_025952	Magt1	Magt1
NM_001190409	Magt1	Magt1
NM_025379	Cox7b	Cox7b
NM_009726	Atp7a	Atp7a
NM_001109757	Atp7a	Atp7a
NM_205820	Tlr13	Tlr13
NM_008828	Pgk1	Pgk1
NM_001167988	Taf9b	Taf9b
NM_001001176	Taf9b	Taf9b
NM_001033424	Fnd3c2	Fnd3c2
NR_105803	Mir6382	Mir6382
NM_001007580	Fndc3c1	Fndc3c1
NM_001281859	Cysltr1	Cysltr1
NM_001281862	Cysltr1	Cysltr1
NM_021476	Cysltr1	Cysltr1
NM_001033541	Gm5127	Gm5127
NM_199468	Zcchc5	Zcchc5
NM_175271	Lpar4	Lpar4
NM_172435	P2ry10	P2ry10
NM_001122596	A630033H20Rik	A630033H20Rik
NM_001122595	A630033H20Rik	A630033H20Rik
NM_175442	A630033H20Rik	A630033H20Rik
NM_001177781	Gpr174	Gpr174
NM_001033251	Gpr174	Gpr174
NM_001177782	Gpr174	Gpr174
NM_008409	Itm2a	Itm2a
NR_033580	4933401B06Rik	4933401B06Rik
NM_181319	Tbx22	Tbx22
NM_145224	Tbx22	Tbx22
NM_001290747	Tbx22	Tbx22
NM_025921	2610002M06Rik	2610002M06Rik
NM_001271008	Fam46d	Fam46d
NM_001163104	Fam46d	Fam46d
NM_001033252	Gm732	Gm732
NM_001081477	Brwd3	Brwd3
NR_015493	2810403D21Rik	2810403D21Rik
NR_033596	5730416F02Rik	5730416F02Rik
NM_016710	Hmgn5	Hmgn5
NM_019989	Sh3bgrl	Sh3bgrl
NM_001037917	Gm6377	Gm6377
NR_033597	Gm7134	Gm7134
NM_008901	Pou3f4	Pou3f4
NM_026134	Cylc1	Cylc1
NM_025949	Rps6ka6	Rps6ka6
NM_001290459	Hdx	Hdx
NM_001080549	Hdx	Hdx
NM_031382	Tex16	Tex16
NM_001177389	4933403O08Rik	4933403O08Rik
NM_026565	Apool	Apool
NM_028655	Satl1	Satl1
NM_026333	2010106E10Rik	2010106E10Rik
NM_001168590	2010106E10Rik	2010106E10Rik
NM_177747	Zfp711	Zfp711
NM_181579	Pof1b	Pof1b
NM_018818	Chm	Chm
NR_029849	Mir361	Mir361
NM_001289733	Dach2	Dach2
NM_001289732	Dach2	Dach2
NM_001289734	Dach2	Dach2
NM_001142570	Dach2	Dach2
NM_033605	Dach2	Dach2
NM_172781	Klhl4	Klhl4
NM_001290478	Klhl4	Klhl4
NM_001290477	Klhl4	Klhl4
NM_001276396	Ube2dnl1	Ube2dnl1
NM_001081661	Ube2dnl2	Ube2dnl2
NR_130989	4930555B12Rik	4930555B12Rik
NM_001033471	Cpxcr1	Cpxcr1
NM_001281530	H2afb2	H2afb2
NM_001102665	Gm14920	Gm14920
NM_001142750	Tgif2lx2	Tgif2lx2
NM_153109	Tgif2lx1	Tgif2lx1
NM_001142750_1	Tgif2lx2	Tgif2lx2
NM_153109_1	Tgif2lx1	Tgif2lx1
NM_053114	Pabpc5	Pabpc5
NR_073451	Pcdh11x	Pcdh11x
NM_001271810	Pcdh11x	Pcdh11x
NR_073452	Pcdh11x	Pcdh11x
NM_001271809	Pcdh11x	Pcdh11x
NM_001281531	H2afb3	H2afb3
NM_138742	Nap1l3	Nap1l3
NM_028426	Cldn34c1	Cldn34c1
NM_001100616	Vmn2r121	Vmn2r121
NM_177705	4932411N23Rik	4932411N23Rik
NM_001033241	Gm382	Gm382
NR_003646	4921511C20Rik	4921511C20Rik
NM_001281537	Cldn34c4	Cldn34c4
NR_045441	4930558G05Rik	4930558G05Rik
NM_172493	Diap2	Diap2
NM_001105245	Pcdh19	Pcdh19
NM_001105246	Pcdh19	Pcdh19
NM_022322	Tnmd	Tnmd
NM_019656	Tspan6	Tspan6
NM_026838	Srpx2	Srpx2
NM_001083895	Srpx2	Srpx2
NM_001290717	Sytl4	Sytl4
NM_001290718	Sytl4	Sytl4
NM_013757	Sytl4	Sytl4
NM_001290719	Sytl4	Sytl4
NM_001290398	Cstf2	Cstf2
NM_001290399	Cstf2	Cstf2
NM_133196	Cstf2	Cstf2
NR_037299	Mir3112	Mir3112
NM_172203	Nox1	Nox1
NM_183319	Xkrx	Xkrx
NM_028947	Arl13a	Arl13a
NM_172540	Trmt2b	Trmt2b
NM_001167994	Trmt2b	Trmt2b
NM_001167995	Trmt2b	Trmt2b
NM_026239	Tmem35	Tmem35
NM_001305631	Cenpi	Cenpi
NM_145924	Cenpi	Cenpi
NM_010078	Drp2	Drp2
NM_028958	Taf7l	Taf7l
NM_013898	Timm8a1	Timm8a1
NM_013482	Btk	Btk
NM_019865	Rpl36a	Rpl36a
NM_013463	Gla	Gla
NM_019868	Hnrnph2	Hnrnph2
NR_045454	B230119M05Rik	B230119M05Rik
NM_001202500	Armcx4	Armcx4
NM_001166380	Armcx1	Armcx1
NM_001166377	Armcx1	Armcx1
NM_001166378	Armcx1	Armcx1
NM_001166379	Armcx1	Armcx1
NM_030066	Armcx1	Armcx1
NM_001007578	Armcx6	Armcx6
NM_027870	Armcx3	Armcx3
NR_106061	Mir7093	Mir7093
NM_026139	Armcx2	Armcx2
NM_001166398	Armcx2	Armcx2
NM_001166397	Armcx2	Armcx2
NM_031259	Nxf2	Nxf2
NM_001289735	Nxf2	Nxf2
NM_001289736	Nxf2	Nxf2
NM_175446	Zmat1	Zmat1
NR_040281	3632454L22Rik	3632454L22Rik
NR_040282	3632454L22Rik	3632454L22Rik
NR_040283	3632454L22Rik	3632454L22Rik
NM_177918	AV320801	AV320801
NM_001099321_1	Gm15023	Gm15023
NM_025355	Tceal6	Tceal6
NM_031390	Pramel3	Pramel3
NM_001242937	Gm7903	Gm7903
NM_183320	Gm5128	Gm5128
NM_177918_1	AV320801	AV320801
NM_001099321	Gm15023	Gm15023
NM_130888	Nxf7	Nxf7
NM_029459	Prame	Prame
NM_027952	Tcp11x2	Tcp11x2
NM_030106	Tmsb15a	Tmsb15a
NM_001009575	Armcx5	Armcx5
NM_001005385	Gprasp1	Gprasp1
NM_001004359	Gprasp1	Gprasp1
NM_026081	Gprasp1	Gprasp1
NR_106104	Mir7646	Mir7646
NM_001163015	Gprasp2	Gprasp2
NM_001163016	Gprasp2	Gprasp2
NM_001163017	Gprasp2	Gprasp2
NM_001098222	Bhlhb9	Bhlhb9
NM_198161	Bhlhb9	Bhlhb9
NM_029823	Arxes2	Arxes2
NM_029541	Arxes1	Arxes1
NM_009749	Bex2	Bex2
NM_001024141	Nxf3	Nxf3
NR_045424	5730412P04Rik	5730412P04Rik
NR_045425	5730412P04Rik	5730412P04Rik
NM_212457	Bex4	Bex4
NM_001168578	Tceal8	Tceal8
NM_025703	Tceal8	Tceal8
NR_105804	Mir6383	Mir6383
NM_177919	Tceal5	Tceal5
NM_009052	Bex1	Bex1
NM_001127169	Tceal7	Tceal7
NM_011712	Wbp5	Wbp5
NM_009750	Ngfrap1	Ngfrap1
NM_001110234	Ngfrap1	Ngfrap1
NM_001110233	Ngfrap1	Ngfrap1
NM_177748	Kir3dl2	Kir3dl2
NM_177749	Kir3dl1	Kir3dl1
NM_001029978	Tceal3	Tceal3
NM_146236	Tceal1	Tceal1
NM_001168230	Morf4l2	Morf4l2
NM_019768	Morf4l2	Morf4l2
NM_001168226	Morf4l2	Morf4l2
NM_001168227	Morf4l2	Morf4l2
NM_001168225	Morf4l2	Morf4l2
NM_001168228	Morf4l2	Morf4l2
NM_001168229	Morf4l2	Morf4l2
NR_033324	BC065397	BC065397
NM_010297	Glra4	Glra4
NM_011123	Plp1	Plp1
NM_001290562	Plp1	Plp1
NM_001290561	Plp1	Plp1
NM_176971	Rab9b	Rab9b
NM_027067	H2bfm	H2bfm
NM_207267	Tmsb15l	Tmsb15l
NM_001080967	Tmsb15b2	Tmsb15b2
NM_001081983	Tmsb15b1	Tmsb15b1
NM_001114179	Slc25a53	Slc25a53
NM_001082412	Slc25a53	Slc25a53
NM_025893	Zcchc18	Zcchc18
NM_001035509	Zcchc18	Zcchc18
NM_001035510	Zcchc18	Zcchc18
NM_146261	Fam199x	Fam199x
NM_007957	Esx1	Esx1
NM_030688	Il1rapl2	Il1rapl2
NM_026469	Tex13a	Tex13a
NM_013724	Nrk	Nrk
NM_177920	Serpina7	Serpina7
NM_029174	4930513O06Rik	4930513O06Rik
NM_001164630	Mum1l1	Mum1l1
NM_175541	Mum1l1	Mum1l1
NM_001164631	Mum1l1	Mum1l1
NM_001164633	Mum1l1	Mum1l1
NM_001164632	Mum1l1	Mum1l1
NR_045455	Platr21	Platr21
NM_011635	Trap1a	Trap1a
NR_045456	Platr21	Platr21
NM_175326	D330045A20Rik	D330045A20Rik
NM_001254761	Rnf128	Rnf128
NM_023270	Rnf128	Rnf128
NM_001081499	Tbc1d8b	Tbc1d8b
NM_001037915	Ripply1	Ripply1
NM_016675	Cldn2	Cldn2
NM_001193309	Morc4	Morc4
NM_029413	Morc4	Morc4
NM_001172148	Rbm41	Rbm41
NM_001290630	Rbm41	Rbm41
NM_153586	Rbm41	Rbm41
NM_001172147	Rbm41	Rbm41
NM_001081668	Nup62cl	Nup62cl
NM_177921	Pih1h3b	Pih1h3b
NR_037208	Mir3475	Mir3475
NM_177750	Frmpd3	Frmpd3
NM_021463	Prps1	Prps1
NM_010286	Tsc22d3	Tsc22d3
NM_001077364	Tsc22d3	Tsc22d3
NR_122039	Tsc22d3	Tsc22d3
NM_011845	Mid2	Mid2
NM_031381	Tex13	Tex13
NM_030181	Vsig1	Vsig1
NM_026103	Vsig1	Vsig1
NM_016883	Psmd10	Psmd10
NM_001164177	Psmd10	Psmd10
NM_053185	Col4a6	Col4a6
NM_007736	Col4a5	Col4a5
NM_001163155	Col4a5	Col4a5
NM_010572	Irs4	Irs4
NM_001007576	Gucy2f	Gucy2f
NM_001290532	Nxt2	Nxt2
NM_001161430	Nxt2	Nxt2
NM_172782	Nxt2	Nxt2
NM_001290533	Nxt2	Nxt2
NR_002883	Gm5643	Gm5643
NM_021487	Kcne1l	Kcne1l
NM_207625	Acsl4	Acsl4
NM_001033600	Acsl4	Acsl4
NM_019477	Acsl4	Acsl4
NM_177592	Tmem164	Tmem164
NM_001199357	Tmem164	Tmem164
NM_001199360	Tmem164	Tmem164
NR_030523	Mir652	Mir652
NM_019496	Ammecr1	Ammecr1
NM_001040434	Rgag1	Rgag1
NM_001114385	Chrdl1	Chrdl1
NM_031258	Chrdl1	Chrdl1
NM_001195048	Pak3	Pak3
NM_008778	Pak3	Pak3
NM_001195049	Pak3	Pak3
NM_001195046	Pak3	Pak3
NM_001195047	Pak3	Pak3
NM_007603	Capn6	Capn6
NM_001110223	Dcx	Dcx
NM_001110222	Dcx	Dcx
NM_001110224	Dcx	Dcx
NM_010025	Dcx	Dcx
NR_040271	A730046J19Rik	A730046J19Rik
NM_026247	Alg13	Alg13
NR_037145	Alg13	Alg13
NM_009428	Trpc5	Trpc5
NM_001195579	Trpc5os	Trpc5os
NR_033647	Mageb16-ps1	Mageb16-ps1
NM_001033795	Zcchc16	Zcchc16
NR_037309_1	Mir3472	Mir3472
NM_178358	Lhfpl1	Lhfpl1
NM_153319	Amot	Amot
NM_001290274	Amot	Amot
NM_008312	Htr2c	Htr2c
NR_028446	Snora35	Snora35
NR_128564	Gm22650	Gm22650
NR_030433	Mir764	Mir764
NR_037300	Mir1912	Mir1912
NR_037205	Mir1264	Mir1264
NR_037210	Mir1298	Mir1298
NR_029956	Mir448	Mir448
NM_008356	Il13ra2	Il13ra2
NM_001306059	Il13ra2	Il13ra2
NM_001081173	Lrch2	Lrch2
NM_011022	Ott	Ott
NM_001122734	Gm15085	Gm15085
NM_001198988	Gm15080	Gm15080
NM_001122734_1	Gm15085	Gm15085
NM_001081648	Gm15107	Gm15107
NM_011022_1	Ott	Ott
NM_001122734_5	Gm15085	Gm15085
NM_011022_2	Ott	Ott
NM_001099920_3	Gm15093	Gm15093
NM_001082966	Gm15114	Gm15114
NM_001114400_1	Gm15127	Gm15127
NM_001114383	Luzp4	Luzp4
NM_001122734_3	Gm15085	Gm15085
NM_011022_3	Ott	Ott
NM_001122734_2	Gm15085	Gm15085
NM_011022_4	Ott	Ott
NM_001099920	Gm15093	Gm15093
NM_001099920_1	Gm15093	Gm15093
NM_001122734_4	Gm15085	Gm15085
NM_011022_5	Ott	Ott
NM_001099920_2	Gm15093	Gm15093
NM_001037716	Gm10439	Gm10439
NM_001114400	Gm15127	Gm15127
NM_001198987	Gm15097	Gm15097
NM_001122735	Gm15091	Gm15091
NM_001101501	Gm15104	Gm15104
NM_001164684	Tmem29	Tmem29
NM_001164683	Tmem29	Tmem29
NM_001164686	Tmem29	Tmem29
NR_106147	Mir3620	Mir3620
NM_001102446	Alas2	Alas2
NM_009653	Alas2	Alas2
NM_029943	Apex2	Apex2
NM_008824	Pfkfb1	Pfkfb1
NM_001002272	Tro	Tro
NM_019548	Tro	Tro
NM_001290772	Tro	Tro
NM_001290770	Tro	Tro
NM_001290771	Tro	Tro
NM_001199246	Maged2	Maged2
NM_030700	Maged2	Maged2
NM_001168600	Gnl3l	Gnl3l
NM_198110	Gnl3l	Gnl3l
NM_008001	Fgd1	Fgd1
NM_001164578	Tsr2	Tsr2
NM_175146	Tsr2	Tsr2
NR_028392	Tsr2	Tsr2
NM_001271678	Wnk3	Wnk3
NM_001271679	Wnk3	Wnk3
NR_015600	A230072E10Rik	A230072E10Rik
NM_198105	Fam120c	Fam120c
NM_177201	Phf8	Phf8
NM_001113354	Phf8	Phf8
NM_021523	Huwe1	Huwe1
NR_130340	Mir3113	Mir3113
NR_029732	Mirlet7f-2	Mirlet7f-2
NR_029753	Mir98	Mir98
NM_016763	Hsd17b10	Hsd17b10
NM_025660	Ribc1	Ribc1
NM_019710	Smc1a	Smc1a
NM_001114664	Iqsec2	Iqsec2
NM_001005475	Iqsec2	Iqsec2
NM_013668	Kdm5c	Kdm5c
NR_040270	Kantr	Kantr
NR_040269	Kantr	Kantr
NM_029836	Tspyl2	Tspyl2
NM_027543	Gpr173	Gpr173
NR_045451	3010001F23Rik	3010001F23Rik
NR_045452	3010001F23Rik	3010001F23Rik
NM_001199311	Cldn34a	Cldn34a
NM_001290684	Shroom2	Shroom2
NM_001290685	Shroom2	Shroom2
NM_172441	Shroom2	Shroom2
NM_001290686	Shroom2	Shroom2
NM_001290687	Shroom2	Shroom2
NM_010951	Gpr143	Gpr143
NM_001137547	Usp51	Usp51
NM_023788	Mageh1	Mageh1
NR_040272	9530051G07Rik	9530051G07Rik
NM_001034894	Foxr2	Foxr2
NM_001004154	Rragb	Rragb
NM_173780	Klf8	Klf8
NM_018798	Ubqln2	Ubqln2
NM_173367	Cypt3	Cypt3
NM_175429	Kctd12b	Kctd12b
NM_027327	2210013O21Rik	2210013O21Rik
NM_001005370	Spin2c	Spin2c
NM_001243017	Gm15140	Gm15140
NM_001201358	4921511M17Rik	4921511M17Rik
NM_030036	Samt1	Samt1
NM_001243016_2	Gm10057	Gm10057
NM_001243016	Gm10057	Gm10057
NM_001201358_1	4921511M17Rik	4921511M17Rik
NM_030036_1	Samt1	Samt1
NM_001243017_1	Gm15140	Gm15140
NM_001201358_2	4921511M17Rik	4921511M17Rik
NM_030036_2	Samt1	Samt1
NM_001243016_1	Gm10057	Gm10057
NM_001201358_3	4921511M17Rik	4921511M17Rik
NM_030036_3	Samt1	Samt1
NM_001243017_2	Gm15140	Gm15140
NM_001243032	Gm16445	Gm16445
NM_001256259	4930524N10Rik	4930524N10Rik
NM_029199	Samt4	Samt4
NM_001037167	Samt2	Samt2
NM_001097980	Cldn34b1	Cldn34b1
NM_020019	Magea6	Magea6
NM_020017	Magea3	Magea3
NM_020020	Magea8	Magea8
NM_020016	Magea2	Magea2
NM_020018	Magea5	Magea5
NM_020015	Magea1	Magea1
NM_001081671	Cldn34b2	Cldn34b2
NM_009121	Sat1	Sat1
NM_001291865	Sat1	Sat1
NM_019736	Acot9	Acot9
NM_016764	Prdx4	Prdx4
NM_001093750	Ptchd1	Ptchd1
NR_033598	4930503H13Rik	4930503H13Rik
NM_011077	Phex	Phex
NM_009214	Sms	Sms
NR_040420	Gm6568	Gm6568
NM_172307	Mbtps2	Mbtps2
NM_001098723	Yy2	Yy2
